internalTaxonId,scientificName,name,language,main
164086,Schoenoplectiella mucronata,Lisca Mucronata,Italian,false
164086,Schoenoplectiella mucronata,Schoenoplectus MucronÃ©,French,false
164086,Schoenoplectiella mucronata,Schoenoplectus MucronÃƒÂ©,French,false
164086,Schoenoplectiella mucronata,Schoenoplectus Mucroné,French,false
164086,Schoenoplectiella mucronata,Bog Bulrush,English,true
177091,Fuirena umbellata,Yefen,English,true
19218728,Celtis australis,European Hackberry,English,false
19218728,Celtis australis,Southern Nettle Tree,English,true
110681187,Sorghum plumosum,Ugan adndag,Australian languages,false
110681187,Sorghum plumosum,Ukan adndag,Australian languages,false
110681187,Sorghum plumosum,Plume Sorghum,English,true
112504528,Adenanthos detmoldii,Scott River Jugflower,English,true
112504554,Adenanthos dobagii,Fitzgerald Woollybush,English,true
112504688,Adenanthos ellipticus,Oval-leaf Adenanthos,English,true
112504715,Adenanthos eyrei,Toolinna Adenanthos,English,true
112506895,Adenanthos terminalis,Yellow Gland-flower,English,true
112520054,Banksia aemula,Wallum Banksia,English,true
112520669,Banksia brownii,Feather-leaved Banksia,English,false
112520669,Banksia brownii,Brown’s Banksia,English,true
112525387,Banksia goodii,Good’s Banksia,English,true
112527605,Banksia marginata,Silver Banksia,English,true
112528096,Banksia oligantha,Wagin Banksia,English,true
112528214,Banksia ornata,Desert Banksia,English,true
112529195,Banksia plagiocarpa,Dallachy's Banksia,English,true
112529719,Banksia saxicola,Grampians Banksia,English,true
112530061,Banksia tricuspis,Pine Banksia,English,false
112530061,Banksia tricuspis,Lesueur Banksia,English,true
112606325,Banksia anatona,Cactus Dryandra,English,true
112606360,Banksia aurantia,Orange Dryandra,English,true
112607337,Banksia fuscobractea,Dark-bract Banksia,English,true
112607720,Banksia mimica,Summer Honeypot,English,true
112607724,Banksia montana,Stirling Range Dyandra,English,true
112648721,Grevillea calliantha,Black Magic Grevillea,English,false
112648721,Grevillea calliantha,Cataby Grevillea,English,false
112648721,Grevillea calliantha,Foote's Grevillea,English,true
112649511,Grevillea christineae,Christine’s Grevillea,English,true
113016292,Grevillea elongata,Ironstone Grevillea,English,true
113018265,Grevillea formosa,Mt Brockman Grevillea,English,true
113021200,Grevillea humifusa,Spreading Grevillea,English,true
113021642,Grevillea infundibularis,Fan-leaf Grevillea,English,true
113021807,Grevillea involucrata,Lake Varley Grevillea,English,true
113030498,Grevillea maccutcheonii,McCutcheon’s Grevillea,English,true
113031415,Grevillea maxwellii,Maxwell’s Grevillea,English,true
113063518,Grevillea pythara,Pythara Grevillea,English,true
113064663,Grevillea rara,Rare Grevillea,English,true
113084906,Grevillea treueriana,Mt Finke Grevillea,English,true
113138014,Isopogon uncinatus,Albany Cone Bush,English,true
112600860,Cenarrhenes nitida,Native Plum,English,true
112631200,Eidothea hardeniana,Nightcap Oak,English,true
112646635,Grevillea baileyana,Bailey's Silky Oak,English,false
112646635,Grevillea baileyana,Findlay's Silky Oak,English,false
112646635,Grevillea baileyana,Scrub Beefwood,English,false
112646635,Grevillea baileyana,White Oak,English,true
112646721,Grevillea banyabba,Banyabba Grevillea,English,true
112647831,Grevillea brevifolia,Cobberas Grevillea,English,true
112648700,Grevillea caleyi,Caley's Grevillea,English,true
113017114,Grevillea erythroclada,Needle-Leaf Grevillea,English,true
113017198,Grevillea evansiana,Evans Grevillea,English,true
113021253,Grevillea iaspicula,Wee Jasper Grevillea,English,true
113022515,Grevillea kennedyana,Flame Spider-Flower,English,true
113065291,Grevillea rhizomatosa,Gibraltar Grevillea,English,true
113088579,Hakea pulvinifera,Lake Keepit Hakea,English,true
113089212,Hakea sericea,Needle Bush,English,true
113180064,Macadamia integrifolia,Bush Nut,English,false
113180064,Macadamia integrifolia,Nut Oak,English,false
113180064,Macadamia integrifolia,Queensland Nut Tree,English,false
113180064,Macadamia integrifolia,Smooth-shelled Macadamia,English,false
113180064,Macadamia integrifolia,澳洲坚果 ao zhou jian guo,Chinese,false
113180064,Macadamia integrifolia,Macadamia Nut,English,true
112680447,Oryza meridionalis,Australian Wild Rice,English,true
117007649,Cenchrus basedowii,Asbestos Grass,English,true
209124857,Livistona mariae,Gregory River Fan Palm,English,false
209124857,Livistona mariae,Lawn Hill Fan Palm,English,false
209124857,Livistona mariae,Mataranka Fan Palm,English,false
209124857,Livistona mariae,Central Australian Cabbage Palm,English,true
164480,Alternanthera sessilis,Dwarf Copperleaf,English,false
164480,Alternanthera sessilis,Bhirangijhar,Nepali,false
164480,Alternanthera sessilis,Brède Chevrette,French,false
164480,Alternanthera sessilis,Brède Emballages,French,false
164480,Alternanthera sessilis,Cheng Banking,Central Khmer,false
164480,Alternanthera sessilis,Eluached,Palauan,false
164480,Alternanthera sessilis,Fisi'i'ano,Tonga (Tonga Islands),false
164480,Alternanthera sessilis,Galutu,Fijian,false
164480,Alternanthera sessilis,Geluti,Hindi,false
164480,Alternanthera sessilis,Honganne,Kannada,false
164480,Alternanthera sessilis,Koypa,Marathi,false
164480,Alternanthera sessilis,Lian Zi Cao,Chinese,false
164480,Alternanthera sessilis,Magloire,French,false
164480,Alternanthera sessilis,Mata Kura,Maori,false
164480,Alternanthera sessilis,Mukunnuwanna,Tamil,false
164480,Alternanthera sessilis,Okula Beluu Lechad,Palauan,false
164480,Alternanthera sessilis,Palewāwae,Hawaiian,false
164480,Alternanthera sessilis,Păzun-sa,Burmese,false
164480,Alternanthera sessilis,Phak Pet Khao,Thai,false
164480,Alternanthera sessilis,Phak Pet Thai,Thai,false
164480,Alternanthera sessilis,Prieo Daeng,Thai,false
164480,Alternanthera sessilis,Sechal,Palauan,false
164480,Alternanthera sessilis,Serenti,French,false
164480,Alternanthera sessilis,Tsuru-nogeito,Japanese,false
164480,Alternanthera sessilis,Vao Sosolo,Samoan,false
164480,Alternanthera sessilis,Sessile Joyweed,English,true
164404,Lemna aequinoctialis,Ads E-lmaya,Arabic,false
164404,Lemna aequinoctialis,Ads El-Maya,Arabic,false
164404,Lemna aequinoctialis,Lentille d'Eau,French,false
164404,Lemna aequinoctialis,Lesser Duckweed,English,true
168937,Pistia stratiotes,Laitue d'Eau,French,false
168937,Pistia stratiotes,Lechuguilla de Agua,Spanish; Castilian,false
168937,Pistia stratiotes,Pistie,French,false
168937,Pistia stratiotes,Repollo de Agua,Spanish; Castilian,false
168937,Pistia stratiotes,Salade du Nil,French,false
168937,Pistia stratiotes,Water Lettuce,English,true
168790,Azolla pinnata,Ferny Azolla,English,false
168790,Azolla pinnata,Mosquito Fern,English,false
168790,Azolla pinnata,Water Velvet,English,false
164459,Ceratophyllum demersum,Coontail,English,false
164459,Ceratophyllum demersum,Hornwort,English,false
164459,Ceratophyllum demersum,Abela,Arabic,false
164459,Ceratophyllum demersum,Ceratophylle émergé,French,false
164459,Ceratophyllum demersum,Cornifle Nageant,French,false
164459,Ceratophyllum demersum,Cornille,French,false
164459,Ceratophyllum demersum,Gemeines Hornkraut,Dutch; Flemish,false
164459,Ceratophyllum demersum,Herbe à cornes,French,false
164459,Ceratophyllum demersum,Nakshoosh El-Hoot,Arabic,false
164459,Ceratophyllum demersum,Rauhes Hornblatt,Dutch; Flemish,false
164459,Ceratophyllum demersum,Rigid Hornwort,English,true
164443,Cyperus alopecuroides,Matsedge,English,false
164443,Cyperus alopecuroides,‘Olub El Sultan,Arabic,false
164443,Cyperus alopecuroides,Samár,Arabic,false
164443,Cyperus alopecuroides,Foxtail Sedge,English,true
164294,Cyperus difformis,Adjir,Arabic,false
164294,Cyperus difformis,Junça Diforme,Portuguese,false
164294,Cyperus difformis,Junco de Agua,Spanish; Castilian,false
164294,Cyperus difformis,Souchet Difforme,French,false
164294,Cyperus difformis,Smallflower Umbrella Sedge,English,true
158183,Cyperus rotundus,Common Nut Sedge,English,false
158183,Cyperus rotundus,Nut-grass,English,false
158183,Cyperus rotundus,Hasir,Arabic,false
158183,Cyperus rotundus,Sa'ed,Arabic,false
158183,Cyperus rotundus,Sa'ed al hammar,Arabic,false
158183,Cyperus rotundus,Souchet Rond,French,false
158183,Cyperus rotundus,Nutgrass,English,true
177271,Cyperus tenuispica,Cói gié mịn,Vietnamese,true
157979,Cyperus flavescens,Souchet Jaunâtre,French,false
157979,Cyperus flavescens,Zigolo Dorato,Italian,false
167850,Isolepis fluitans,Floating Club-rush,English,true
168883,Neptunia oleracea,Water Mimosa,English,true
168855,Aeschynomene indica,Angiquinho,Portuguese,false
168855,Aeschynomene indica,Kusanemu,Japanese,false
168855,Aeschynomene indica,Indian Jointvetch,English,true
164322,Najas marina,Grande Naïade,French,false
164322,Najas marina,Holly-leaved Naiad,English,true
164326,Marsilea minuta,Gelid Waterklawer,English,false
164326,Marsilea minuta,Small Water Clover,English,false
164326,Marsilea minuta,Petite Marsilée,French,false
164326,Marsilea minuta,Dwarf Water Clover,English,true
164100,Leptochloa fusca,Heesh,Arabic,false
164100,Leptochloa fusca,Mandipul,Tamil,false
164100,Leptochloa fusca,Qasaba,Arabic,false
164100,Leptochloa fusca,Sayfoun,Arabic,false
168962,Stuckenia pectinata,Busaha,Undetermined,false
168962,Stuckenia pectinata,Fennel Pondweed,English,true
164350,Cyclosorus interruptus,Willdenow’s Fern,English,false
164350,Cyclosorus interruptus,Geom-eun-byeol-go-sa-ri,Korean,false
164350,Cyclosorus interruptus,Samambaia-do-brejo,Portuguese,false
164350,Cyclosorus interruptus,Hottentot Fern,English,true
117481230,Hakea aculeata,Column Hakea,English,true
117488542,Hakea erinacea,Hedgehog Hakea,English,true
117489056,Hakea fraseri,Fraser's Hakea,English,false
117489056,Hakea fraseri,Gorge Hakea,English,false
117489056,Hakea fraseri,Gnarled Corkbark,English,true
117491534,Hakea lissocarpha,Honey Bush,English,true
117493496,Hakea megalosperma,Lesueur Hakea,English,true
117511415,Hakea nitida,Frog Hakea,English,false
117511415,Hakea nitida,Shining Hakea,English,true
117511615,Hakea orthorrhyncha,Bird Beak Hakea,English,true
118142962,Isopogon baxteri,Stirling Range Coneflower,English,true
118144795,Isopogon robustus,Robust Coneflower,English,true
118145657,Isopogon teretifolius,Nodding Coneflower,English,true
118147048,Lambertia echinata,Prickly Honeysuckle,English,true
118147357,Lambertia fairallii,Fairall's Lambertia,English,true
118147435,Lambertia ilicifolia,Holly-Leaved Lambertia,English,true
118147684,Lambertia inermis,Chittick,English,true
118147865,Lambertia multiflora,Many-Flowered Honeysuckle,English,true
118154041,Persoonia micranthera,Small-flowered Snottygobble,English,true
118503283,Synaphea polymorpha,Albany synaphea,English,true
118503880,Synaphea quartzitica,Quartz-loving Synaphea,English,true
118504344,Synaphea stenoloba,Dwellingup Synaphea,English,true
117491651,Hakea lissosperma,Mountain Needlewood,English,true
118135899,Hakea teretifolia,Dagger Hakea,English,true
118137373,Hakea trineura,Three-veined Hakea,English,true
118138399,Hakea ulicina,Furze Hakea,English,true
118139688,Helicia lamingtoniana,Silky Oak,English,true
118143179,Isopogon ceratophyllus,Horny Cone-Bush,English,true
118151001,Lomatia fraxinifolia,Lomatia Silky Oak,English,false
118151001,Lomatia fraxinifolia,Black-leaved Silky Oak,English,true
118151323,Lomatia tinctoria,Guitar Plant,English,true
118151767,Musgravea heterophylla,Briar Oak,English,true
118151883,Musgravea stenostachya,Crater Silky Oak,English,false
118151883,Musgravea stenostachya,Grey Oak,English,true
118152028,Opisthiolepis heterophylla,Blush Silky Oak,English,true
118152186,Orites milliganii,Toothed Orites,English,true
118152388,Persoonia arborea,The Tree Geebung,English,true
118152409,Persoonia asperula,Geebung,English,true
118152435,Persoonia bargoensis,Bargo Geebung,English,true
118153324,Persoonia glaucescens,Mittagong Geebung,English,true
123707530,Abelmoschus moschatus,Annual Hibiscus,English,false
123707530,Abelmoschus moschatus,Musk Okra,English,false
123707530,Abelmoschus moschatus,Musky-seeded hibiscus,English,false
123707530,Abelmoschus moschatus,Native Rosella,English,false
123707530,Abelmoschus moschatus,Ornamental Okra,English,false
123707530,Abelmoschus moschatus,Tropical Jewel Hibiscus,English,false
123707530,Abelmoschus moschatus,Abelmosco,Spanish; Castilian,false
123707530,Abelmoschus moschatus,Algalia,Spanish; Castilian,false
123707530,Abelmoschus moschatus,Almisclillo,Spanish; Castilian,false
123707530,Abelmoschus moschatus,Almisquillo,Spanish; Castilian,false
123707530,Abelmoschus moschatus,Almizcle,Spanish; Castilian,false
123707530,Abelmoschus moschatus,Ambarcillo,Spanish; Castilian,false
123707530,Abelmoschus moschatus,Ambrette,French,false
123707530,Abelmoschus moschatus,Cây bông vàng,Vietnamese,false
123707530,Abelmoschus moschatus,Chamot-ton,Thai,false
123707530,Abelmoschus moschatus,Gandapura,Indonesian,false
123707530,Abelmoschus moschatus,Gombo musqué,French,false
123707530,Abelmoschus moschatus,Graine de musc,French,false
123707530,Abelmoschus moschatus,Guimauve veloutée,French,false
123707530,Abelmoschus moschatus,Huang kui,Chinese,false
123707530,Abelmoschus moschatus,Jangli bhenda,Hindi,false
123707530,Abelmoschus moschatus,Kakapasan,Sundanese,false
123707530,Abelmoschus moschatus,Kapas hantu,Malay,false
123707530,Abelmoschus moschatus,Kapas hutan,Malay,false
123707530,Abelmoschus moschatus,Kasturi,Indonesian,false
123707530,Abelmoschus moschatus,Kāṭṭukkastūri,Tamil,false
123707530,Abelmoschus moschatus,Ketmie des marais,French,false
123707530,Abelmoschus moschatus,Ketmie musquée,French,false
123707530,Abelmoschus moschatus,Latakasturika,Sanskrit,false
123707530,Abelmoschus moschatus,Musk Mallow,English,true
126488243,Dendrobium antennatum,Antelope Orchid,English,true
126488273,Dendrobium canaliculatum,Tea Tree Orchid,English,true
126488282,Dendrobium carronii,Pink Tea Tree Orchid,English,true
126490044,Dendrobium discolor,Golden Antler Orchid,English,true
126492598,Dendrobium johannis,Chocolate Tea Tree Orchid,English,true
126493413,Dendrobium mirbelianum,Dark-stemmed Antler Orchid,English,true
126493741,Dendrobium nindii,Blue Antler Orchid,English,true
129105214,Psidium guineense,Araçá-mirim,Portuguese,false
129105214,Psidium guineense,Guayabo Sabanero,Spanish; Castilian,false
129105214,Psidium guineense,Brazilian Guava,English,true
117482224,Hakea archaeoides,Big Nellie Hakea,English,true
117487689,Hakea dohertyi,Kowmung Hakea,English,true
118144003,Isopogon fletcheri,Fletcher’s Drumsticks,English,true
30533,Eucalyptus morrisbyi,Morrisby's Gum,English,true
131215202,Eucalyptus leucoxylon,Blue Gum,English,false
131215202,Eucalyptus leucoxylon,Desert Blue Gum,English,false
131215202,Eucalyptus leucoxylon,Large-fruited South Australian Blue Gum,English,false
131215202,Eucalyptus leucoxylon,Scribbly Blue Gum,English,false
131215202,Eucalyptus leucoxylon,Yellow Gum,English,false
131215202,Eucalyptus leucoxylon,South Australia Blue Gum,English,true
133347650,Eucalyptus absita,Badgingarra Box,English,true
133348891,Eucalyptus acaciiformis,Wattle-leaved Peppermint,English,true
133348941,Eucalyptus acies,Woolbernup Mallee,English,true
133372684,Eucalyptus rummeryi,Rummery's Box,English,false
133372684,Eucalyptus rummeryi,Steel Box,English,true
133372694,Eucalyptus rugulata,Ironcaps Silver Mallet,English,true
133372704,Eucalyptus rugosa,Kingscote Mallee,English,true
133372714,Eucalyptus rudis,Blue Gum,English,false
133372714,Eucalyptus rudis,Flooded Gum,English,true
133372812,Eucalyptus racemosa,Scribbly Gum,English,true
133372822,Eucalyptus quadricostata,Square-fruited Ironbark,English,true
133372832,Eucalyptus pyriformis,Dowerin Rose,English,false
133372832,Eucalyptus pyriformis,Pear-fruited Mallee,English,true
133372846,Eucalyptus pulverulenta,Silver-leaved Mountain Gum,English,true
133372856,Eucalyptus pulchella,White Peppermint,English,true
133372913,Eucalyptus pruiniramis,Midlands Gum,English,true
133372953,Eucalyptus extrica,Eastern Tallerack,English,true
133372984,Eucalyptus exilis,Boyagin Mallee,English,true
133373005,Eucalyptus exigua,Flat-budded Mallee,English,true
133373035,Eucalyptus erythronema,Red-flowered Mallee,English,false
133373035,Eucalyptus erythronema,Yellow-flowered Mallee,English,true
133373085,Eucalyptus ecostata,Coastal Silver Mallee,English,true
133373095,Eucalyptus dunnii,White Gum,English,false
133373095,Eucalyptus dunnii,Dunn's White Gum,English,true
133373125,Corymbia scabrida,Rough-leaved Yellowjacket,English,true
133373175,Corymbia paractia,Broome Ghost Gum,English,false
133373175,Corymbia paractia,Gunurru,Australian languages,false
133373175,Corymbia paractia,Cable Beach Ghost Gum,English,true
133373219,Corymbia leptoloma,Yellowjacket,English,true
133373286,Corymbia gummifera,Red Bloodwood,English,true
133373327,Corymbia eximia,Yellow Bloodwood,English,true
133373402,Eucalyptus yarraensis,Yarra Gum,English,true
133373422,Eucalyptus willisii,South Gippsland Peppermint,English,true
133373442,Eucalyptus pluricaulis,Purple-leaved Mallee,English,false
133373442,Eucalyptus pluricaulis,Blue-leaved Mallee,English,true
133373462,Eucalyptus platypus,Oval-leaved Moort,English,false
133373462,Eucalyptus platypus,Round-leaved Moort,English,false
133373462,Eucalyptus platypus,Moort,English,true
133373512,Eucalyptus pauciflora,Snow Gum,English,false
133373512,Eucalyptus pauciflora,White Sallee,English,true
133373532,Eucalyptus parvula,Small-leaved Gum,English,true
133373542,Eucalyptus parramattensis,Parramatta Red Gum,English,true
133373572,Eucalyptus cadens,Warby Range Swamp Gum,English,true
133373592,Eucalyptus blaxlandii,Blaxland's Stringybark,English,true
133373632,Eucalyptus cypellocarpa,Mountain Grey Gum,English,true
133373672,Eucalyptus deanei,Brown Gum,English,true
133373722,Eucalyptus deflexa,Lake King Mallee,English,false
133373722,Eucalyptus deflexa,Pendant Mallee,English,true
133373762,Eucalyptus depauperata,Mt Madden Mallee,English,true
133373772,Eucalyptus dielsii,Cap-fruited Mallee,English,true
133373782,Eucalyptus diptera,Two-winged Gimlet,English,true
133373822,Eucalyptus dolichorhyncha,Fuchsia Mallee,English,true
133373832,Eucalyptus dolorosa,Dandaragan Mallee,English,true
133373892,Eucalyptus dwyeri,Dwyer's Red Gum,English,true
133373973,Eucalyptus populnea,Bimble Box,English,false
133373973,Eucalyptus populnea,Poplar Box,English,true
133373983,Eucalyptus porosa,Quorn Mallee,English,false
133373983,Eucalyptus porosa,Water Mallee,English,false
133373983,Eucalyptus porosa,Mallee Box,English,true
133374023,Eucalyptus prolixa,Square-fruited Mallet,English,true
133374123,Eucalyptus quadrangulata,Coastal Box,English,false
133374123,Eucalyptus quadrangulata,White-topped Box,English,true
133374133,Eucalyptus quadrans,Cascade Mallee,English,true
133374143,Eucalyptus quaerenda,Melaleuca Mallee,English,true
133374173,Eucalyptus risdonii,Risdon Peppermint,English,true
133374258,Eucalyptus sepulcralis,Weeping Mallee,English,true
133374326,Eucalyptus singularis,Ridge-top Mallee,English,true
133374356,Eucalyptus splendens,Mt Richmond Apple-jack,English,true
133374386,Eucalyptus stenostoma,Jillaga Ash,English,true
133374396,Eucalyptus stoatei,Scarlet Pear Gum,English,true
133374441,Eucalyptus sturgissiana,Ettrema Mallee,English,true
133374471,Eucalyptus taurina,Helidon Ironbark,English,true
133374526,Eucalyptus tephroclada,Hollerton Mallee,English,true
133374536,Eucalyptus urna,Urn-fruited Mallet,English,false
133374536,Eucalyptus urna,Merrit,English,true
133374576,Eucalyptus tetrapleura,Square-fruited Ironbark,English,true
133374656,Eucalyptus wandoo,White Gum,English,false
133374656,Eucalyptus wandoo,Wandoo,English,true
133374686,Eucalyptus agglomerata,Blue-leaved Stringybark,English,true
133374706,Eucalyptus albida,White-leaved Mallee,English,true
133374716,Eucalyptus alipes,Hyden Mallet,English,true
133374726,Eucalyptus amplifolia,Cabbage Gum,English,true
133374746,Eucalyptus angulosa,Ridge-fruited Mallee,English,true
133374766,Eucalyptus argophloia,Burncluith Gum,English,false
133374766,Eucalyptus argophloia,Queensland Western White Gum,English,false
133374766,Eucalyptus argophloia,Chinchilla White Gum,English,true
133374776,Eucalyptus armillata,Flanged Mallee,English,true
133374786,Eucalyptus articulata,Ponton Creek Mallee,English,true
133374847,Eucalyptus beardiana,Beard's Mallee,English,true
133374858,Eucalyptus behriana,Broad-leaved Box,English,false
133374858,Eucalyptus behriana,Mallee Box,English,false
133374858,Eucalyptus behriana,Bull Mallee,English,true
133374868,Eucalyptus boliviana,Bolivia Stringybark,English,true
133374878,Eucalyptus botryoides,Southern Mahogany,English,false
133374878,Eucalyptus botryoides,Bangalay,English,true
133374908,Eucalyptus brevipes,Mukinbudin Mallee,English,true
133374918,Eucalyptus brockwayi,Dundas Mahogany,English,true
133374958,Eucalyptus burdettiana,Burdetts Mallee,English,true
133374978,Eucalyptus burracoppinensis,Burracoppin Mallee,English,true
133375028,Eucalyptus ceracea,Seppelt Range Yellowjacket,English,true
133375038,Eucalyptus ceratocorys,Horn-capped Mallee,English,true
133375118,Eucalyptus cornuta,Yate,English,true
133375138,Eucalyptus crebra,Narrow-leaved Ironbark,English,true
133375148,Eucalyptus cretata,Darke Peak Mallee,English,true
133375178,Eucalyptus cuprea,Mallee Box,English,false
133375198,Eucalyptus falcata,Silver Mallet,English,true
133375218,Eucalyptus fastigata,Cut-tail,English,false
133375218,Eucalyptus fastigata,Brown Barrel,English,true
133375238,Eucalyptus foecunda,Freemantle Mallee,English,true
133375248,Eucalyptus formanii,Jutson's Mallee,English,true
133375258,Eucalyptus forrestiana,Fuchsia Mallee,English,true
133375318,Eucalyptus glaucina,Slaty Red Gum,English,true
133375359,Eucalyptus goniocarpa,Lake King Mallet,English,true
133375424,Eucalyptus insularis,Twin Peak Island Mallee,English,true
133375484,Eucalyptus kitsoniana,Gippsland Mallee,English,true
133375494,Eucalyptus kondininensis,Kondinin Blackbutt,English,true
133375527,Eucalyptus laevopinea,Silvertop Stringybark,English,true
133375537,Eucalyptus leprophloia,Scaly-butt Mallee,English,true
133375627,Eucalyptus luehmanniana,Yellow-top Mallee Ash,English,true
133375647,Eucalyptus magnificata,Northern Blue Box,English,true
133375684,Eucalyptus megacarpa,Bullich,English,true
133375714,Eucalyptus merrickiae,Goblet Mallee,English,true
133375734,Eucalyptus microcorys,Tallowwood,English,true
133375744,Eucalyptus microschema,Narrow-leaved Mallee,English,true
133375767,Eucalyptus mimica,Hooded Mallet,English,false
133375767,Eucalyptus mimica,Newdegate Mallet,English,true
133375777,Eucalyptus molyneuxii,Little Desert Peppermint,English,true
133375830,Eucalyptus myriadena,Small-fruited Gum,English,true
133375840,Eucalyptus nandewarica,Mallee Red Gum,English,true
133375860,Eucalyptus neglecta,Alpine Bog Gum,English,false
133375860,Eucalyptus neglecta,Omeo Gum,English,true
133375870,Eucalyptus newbeyi,Beaufort Inlet Mallet,English,true
133375890,Eucalyptus nobilis,Manna Gum,English,true
133375923,Eucalyptus obesa,Cluster Mallee,English,false
133375923,Eucalyptus obesa,Ninety Mile Tank Mallee,English,true
133375958,Eucalyptus occidentalis,Swamp Yate,English,false
133375958,Eucalyptus occidentalis,Flat-topped Yate,English,true
133375968,Eucalyptus ochrophloia,Yapunyah,English,true
133375998,Eucalyptus dumosa,Dumosa Mallee,English,false
133375998,Eucalyptus dumosa,White Mallee,English,true
133376038,Eucalyptus pachycalyx,Pumpkin Gum,English,false
133376038,Eucalyptus pachycalyx,Shiny-barked Gum,English,true
133376088,Eucalyptus pendens,Badgingarra Mallee,English,true
133376118,Eucalyptus dolichocera,Nerren Nerren Mallee,English,true
133376128,Eucalyptus phaenophylla,Common Southern Mallee,English,true
133376151,Eucalyptus diversifolia,Coastal Mallee,English,false
133376151,Eucalyptus diversifolia,Coastal White Mallee,English,false
133376151,Eucalyptus diversifolia,Wylie Scarp mallee,English,true
133376181,Eucalyptus platydisca,Jimberlana Mallee,English,true
133376221,Eucalyptus distans,Katherine Box,English,true
133376265,Eucalyptus wilcoxii,Deua Gum,English,true
133376276,Eucalyptus woodwardii,Lemon-flowered Mallee,English,true
133376286,Eucalyptus wubinensis,Wubin Mallee,English,true
133376316,Eucalyptus dissimulata,Red-capped Mallee,English,true
133376356,Eucalyptus youmanii,Youman's Stringybark,English,true
133376456,Corymbia bunites,Blackdown Yellowjacket,English,true
133376466,Eucalyptus deuaensis,Mongamulla Mallee,English,true
133376541,Corymbia erythrophloia,Red Bloodwood,English,true
133376601,Corymbia tessellaris,Moreton Bay Ash,English,false
133376601,Corymbia tessellaris,Carbeen,English,true
133376631,Angophora inopina,Charmhaven Apple,English,true
133376641,Angophora melanoxylon,Coolabah Apple,English,true
133376661,Eucalyptus paliformis,Wadbilliga Ash,English,true
133376711,Eucalyptus ornata,Ornamental Silver Mallet,English,true
133376721,Eucalyptus ornans,Avon Peppermint,English,true
133376731,Eucalyptus orgadophila,Mountain Coolibah,English,true
133376751,Eucalyptus oreades,Smooth-barked Mountain Ash,English,false
133376751,Eucalyptus oreades,White Ash,English,false
133376751,Eucalyptus oreades,Blue Mountains Ash,English,true
133376791,Eucalyptus olida,Strawberry Gum,English,true
133376821,Eucalyptus nigrifunda,Desert Wandoo,English,true
133376831,Eucalyptus mooreana,Moores Gum,English,false
133376831,Eucalyptus mooreana,Mountain White Gum,English,true
133376851,Eucalyptus mackintii,Orbost Stringybark,English,true
133376911,Eucalyptus scopulorum,Peregrine Point Ironbark,English,true
133376921,Eucalyptus scias,Red Mahogany,English,true
133376931,Eucalyptus saxatilis,Mt Wheelan Mallee,English,false
133376931,Eucalyptus saxatilis,Suggan Buggan Mallee,English,true
133376941,Eucalyptus sargentii,Mortlock River Mallee,English,false
133376941,Eucalyptus sargentii,Salt River Gum,English,true
133376951,Eucalyptus saligna,Blue Gum,English,false
133376951,Eucalyptus saligna,Sydney Blue Gum,English,true
133376962,Eucalyptus salicola,Salt Gum,English,true
133376972,Eucalyptus seeana,Narrow-leaved Red Gum,English,true
133377012,Eucalyptus sheathiana,Ribbon-barked Mallee,English,true
133377043,Eucalyptus sideroxylon,Mugga,English,false
133377043,Eucalyptus sideroxylon,Mugga Ironbark,English,false
133377043,Eucalyptus sideroxylon,Red Ironbark,English,true
133377093,Eucalyptus spathulata,Salt River Mallet,English,false
133377093,Eucalyptus spathulata,Swamp Mallet,English,true
133377113,Eucalyptus sporadica,Burngup Mallee,English,true
133377134,Eucalyptus staeri,Albany Blackbutt,English,true
133377154,Eucalyptus stellulata,Black Sallee,English,true
133377189,Eucalyptus subangusta,Ember Mallee,English,false
133377189,Eucalyptus subangusta,Narembeen Mallee,English,false
133377189,Eucalyptus subangusta,Warralakin Mallee,English,false
133377189,Eucalyptus subangusta,Grey Mallee,English,true
133377269,Eucalyptus sweedmaniana,Sweedman's Mallee,English,true
133377279,Eucalyptus synandra,Skirt Mallee,English,false
133377279,Eucalyptus synandra,Jingymia Mallee,English,true
133377309,Eucalyptus tenuipes,Narrow-leaved White Mahogany,English,true
133377360,Eucalyptus tindaliae,Tindales Stringybark,English,true
133377410,Eucalyptus triflora,Three-flowered Ash,English,false
133377410,Eucalyptus triflora,Pigeon House Ash,English,true
133377475,Eucalyptus uncinata,Hooked-leaved Mallee,English,true
133377536,Eucalyptus vegrandis,Cranbrook Mallee,English,false
133377536,Eucalyptus vegrandis,Ongerup Mallee,English,true
133377556,Eucalyptus vesiculosa,Corackerup Marlock,English,true
133377678,Eucalyptus aggregata,Black Gum,English,true
133377688,Eucalyptus albens,White Box,English,true
133377743,Eucalyptus amygdalina,Black Peppermint,English,true
133377783,Eucalyptus annulata,Open-fruited Mallee,English,false
133377783,Eucalyptus annulata,Prickly-fruited Mallee,English,true
133377794,Eucalyptus annuliformis,Badgerabbie Mallee,English,true
133377919,Eucalyptus argillacea,Northern Grey Box,English,true
133377929,Eucalyptus argutifolia,Yanchep Mallee,English,true
133377979,Eucalyptus atrata,Herberton Ironbark,English,true
133377994,Eucalyptus badjensis,Big Badja Gum,English,true
133378075,Eucalyptus benthamii,Nepean River Gum,English,false
133378075,Eucalyptus benthamii,Camden White Gum,English,true
